tweet_id,text,rating_numerator,rating_denominator,name,jpg_url,img_num,dog_breed,favorites_count,retweets_count,dog_rate,dog_stages,year,month,day
828011680017821696,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously https://t.co/rkhCFfDtxB,11,10,Brutus,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg,1,American_Staffordshire_terrier,10692,2233,1.1,,2017,2,4
827933404142436356,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big https://t.co/j8D3PQJvpJ,12,10,Kona,https://pbs.twimg.com/media/C31pCN4UcAAOLNH.jpg,2,German_shepherd,20781,5439,1.2,,2017,2,4
827653905312006145,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats https://t.co/eAA8lratd3,12,10,Boots,https://pbs.twimg.com/media/C3xq1ZeWEAEuzw3.jpg,1,collie,15979,3120,1.2,,2017,2,3
827600520311402496,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone https://t.co/vrppizPGdb,13,10,Tucker,https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg,1,Pembroke,7660,978,1.3,,2017,2,3
827324948884643840,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face https://t.co/UU3KqQF5n5",12,10,Ralphie,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg,1,golden_retriever,16366,3171,1.2,,2017,2,3
827199976799354881,This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win again Charlie https://t.co/UkyQibIBzZ,13,10,Charlie,https://pbs.twimg.com/media/C3rN-lcWEAA9CmR.jpg,4,Great_Dane,10932,2330,1.3,,2017,2,2
826958653328592898,This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,12,10,Loki,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg,1,golden_retriever,22295,5218,1.2,,2017,2,2
826848821049180160,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af https://t.co/WS0Gha8vRh,13,10,Cupid,https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg,4,Great_Pyrenees,37649,10604,1.3,,2017,2,1
826598365270007810,This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life https://t.co/YprN62Z74I,13,10,Pawnd,https://pbs.twimg.com/media/C3iq0EEXUAAdBYC.jpg,1,French_bulldog,10391,2440,1.3,,2017,2,1
826476773533745153,This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12/10 https://t.co/YIV8sw8xkh,12,10,Pilot,https://pbs.twimg.com/media/C3g8M0lWIAEcFgn.jpg,1,German_shepherd,19050,4389,1.2,,2017,1,31
826240494070030336,We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... 11/10 https://t.co/srXL2s868C,11,10,None,https://pbs.twimg.com/media/C3dlVMbXAAUd-Gh.jpg,1,French_bulldog,13739,2707,1.1,,2017,1,31
826204788643753985,"Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. 13/10 
https://t.co/1httNYrCeW https://t.co/KvaM8j3jhX",13,10,None,https://pbs.twimg.com/media/C3dEza1WcAAhlNU.jpg,2,Labrador_retriever,5042,967,1.3,,2017,1,30
826115272272650244,This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy https://t.co/6gHoGah9nm,13,10,Ike,https://pbs.twimg.com/media/C3bzVILWcAUjS5i.jpg,1,tennis_ball,16181,3265,1.3,,2017,1,30
825876512159186944,This is Mo. No one will push him around in the grocery cart. He's quite pupset about it. 11/10 I volunteer https://t.co/feNwTq12S5,11,10,Mo,https://pbs.twimg.com/media/C3YaSnQWAAILgz0.jpg,1,shopping_cart,10807,1951,1.1,,2017,1,30
825829644528148480,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM,12,10,Toby,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg,2,Great_Pyrenees,13169,2586,1.2,,2017,1,29
825535076884762624,Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvingly https://t.co/6ao80wIpV1,14,10,None,https://pbs.twimg.com/media/C3TjvitXAAAI-QH.jpg,1,Rottweiler,54006,18007,1.4,,2017,1,29
825147591692263424,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD,13,10,Sweet,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg,1,Pekinese,18952,4746,1.3,,2017,1,28
825026590719483904,"Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

https://t.co/koHvVQp9bL https://t.co/IhW0JKf7kc",12,10,Pablo,https://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg,2,Eskimo_dog,6558,1329,1.2,,2017,1,27
824796380199809024,RT @dog_rates: This is Bailey. She loves going down slides but is very bad at it. Still 11/10 https://t.co/ivPWhspN3E,11,10,Bailey,https://pbs.twimg.com/media/CwiuEJmW8AAZnit.jpg,2,gas_pump,0,5730,1.1,,2017,1,27
824775126675836928,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling https://t.co/F0VWg2GztI,12,10,Scooter,https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg,1,Border_terrier,15468,3672,1.2,,2017,1,27
824663926340194305,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho https://t.co/A5Mx4h1FSM,13,10,Wilson,https://pbs.twimg.com/media/C3HLd0HXUAAUI2b.jpg,1,English_setter,10440,1812,1.3,,2017,1,26
824325613288833024,Retweet the h*ck out of this 13/10 pupper #BellLetsTalk https://t.co/wBmc7OaGvS,13,10,None,https://pbs.twimg.com/media/C3CXxaoWQAAiLuC.jpg,1,Pembroke,12240,10922,1.3,,2017,1,25
824297048279236611,This is Nala. She got in trouble. One h*ck of a pupnishment. Still 11/10 would pet https://t.co/EmJbG0skLt,11,10,Nala,https://pbs.twimg.com/media/C3B9ypNWEAM1bVs.jpg,2,teddy,15614,4031,1.1,,2017,1,25
823939628516474880,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable https://t.co/m0hrATIEyw,12,10,Cash,https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg,1,schipperke,11016,2824,1.2,,2017,1,24
823699002998870016,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10 https://t.co/yCydYURYEL,12,10,Winston,https://pbs.twimg.com/media/C25d3nkXEAAFBUN.jpg,1,cairn,14436,2626,1.2,,2017,1,24
823581115634085888,This is Crawford. He's quite h*ckin good at the selfies. Nose is incredibly boopable. 11/10 would snapchat https://t.co/6F5Rrp472U,11,10,Crawford,https://pbs.twimg.com/media/C23ypm6VQAAO31l.jpg,1,dingo,13500,2747,1.1,,2017,1,23
823322678127919110,This is Wyatt. He's got the fastest paws in the West. H*ckin deadly. 11/10 would ride into the sunset with https://t.co/stkJ377KK7,11,10,Wyatt,https://pbs.twimg.com/media/C20HmaKWgAQ6-6X.jpg,2,cowboy_boot,16303,4202,1.1,,2017,1,23
823269594223824897,RT @dog_rates: We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 https://t.co/rLi83ZyCL5,11,10,None,https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg,1,Samoyed,0,10327,1.1,,2017,1,22
822975315408461824,This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho. 12/10 would dry https://t.co/yUM8jYStuG,12,10,Albus,https://pbs.twimg.com/media/C2vLrpvWIAA3LM3.jpg,1,bathtub,17924,3596,1.2,,2017,1,22
822872901745569793,Here's a super supportive puppo participating in the Toronto  #WomensMarch today. 13/10 https://t.co/nTz3FtorBc,13,10,None,https://pbs.twimg.com/media/C2tugXLXgAArJO4.jpg,1,Lakeland_terrier,136888,45322,1.3,,2017,1,21
822859134160621569,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you. 12/10 https://t.co/SSQE06XClS,12,10,Hobbes,https://pbs.twimg.com/media/C2tiAzGXgAIFdqi.jpg,1,malinois,13745,2394,1.2,,2017,1,21
822647212903690241,RT @dog_rates: This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 https://t.co/liJGwMp17E,13,10,Paisley,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,1,Samoyed,0,6690,1.3,,2017,1,21
822610361945911296,Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs... 12/10 https://t.co/mcagPeENIh,12,10,None,https://pbs.twimg.com/media/C2p_wQyXEAELtvS.jpg,1,cocker_spaniel,15334,3082,1.2,,2017,1,21
822489057087389700,This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 https://t.co/liJGwMp17E,13,10,Paisley,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,1,Samoyed,18834,6690,1.3,,2017,1,20
822462944365645825,"This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. 14/10 RIP https://t.co/M3hZGadUuO",14,10,Gabe,https://pbs.twimg.com/media/C2n5rUUXEAIXAtv.jpg,3,Pomeranian,29331,15110,1.4,,2017,1,20
822244816520155136,We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 https://t.co/rLi83ZyCL5,11,10,None,https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg,1,Samoyed,36308,10327,1.1,,2017,1,20
821886076407029760,This is Jimison. He was just called a good boy. 13/10 https://t.co/djMep7mGkV,13,10,Jimison,https://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg,1,golden_retriever,11769,2429,1.3,,2017,1,19
821813639212650496,RT @dog_rates: Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,12,10,Hercules,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg,1,Saint_Bernard,0,3501,1.2,,2017,1,18
821765923262631936,This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af https://t.co/maDNMETA52,13,10,Duchess,https://pbs.twimg.com/media/C2d_vnHWEAE9phX.jpg,1,golden_retriever,8729,1725,1.3,,2017,1,18
821522889702862852,This is Harlso. He has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himself https://t.co/IzcaR3Nqyn,13,10,Harlso,https://pbs.twimg.com/media/C2aitIUXAAAG-Wi.jpg,1,Doberman,8326,1848,1.3,,2017,1,18
821407182352777218,This is Sundance. He's a doggo drummer. Even sings a bit on the side. 14/10 entertained af (vid by @sweetsundance) https://t.co/Xn5AQtiqzG,14,10,Sundance,https://pbs.twimg.com/ext_tw_video_thumb/821407155391725568/pu/img/AJC07gFJDDBuwNTD.jpg,1,Irish_setter,12228,4534,1.4,,2017,1,17
821149554670182400,This is Luca. He got caught howling. H*ckin embarrassed. 12/10 https://t.co/r8DxA8DYJ2,12,10,Luca,https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg,1,German_shepherd,9023,2094,1.2,,2017,1,17
821107785811234820,Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. 11/10 would obey https://t.co/8SiwKDlRcl,11,10,None,https://pbs.twimg.com/media/C2UpLA-UcAEK_Fz.jpg,1,Pomeranian,9953,2231,1.1,,2017,1,16
821044531881721856,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor https://t.co/bryVdNaRcu,12,10,Flash,https://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg,1,Old_English_sheepdog,13136,2390,1.2,,2017,1,16
820749716845686786,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution https://t.co/EMq8Ud6Ze1,13,10,Sunny,https://pbs.twimg.com/media/C2PjgjQXcAAc4Uu.jpg,2,golden_retriever,32771,10340,1.3,,2017,1,15
820690176645140481,The floofs have been released I repeat the floofs have been released. 84/70 https://t.co/NIYC820tmd,12,10,None,https://pbs.twimg.com/media/C2OtWr0VQAEnS9r.jpg,2,West_Highland_white_terrier,12676,3375,1.2,,2017,1,15
820446719150292993,RT @dog_rates: This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg,13,10,Peaches,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,3,golden_retriever,0,2693,1.3,,2017,1,15
820314633777061888,"We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

https://t.co/XQlmPTLHPl https://t.co/ZNIkkHgtYE",14,10,None,https://pbs.twimg.com/media/C2JXyARUAAE4gbL.jpg,2,Gordon_setter,3471,592,1.4,,2017,1,14
820078625395449857,I've never wanted to go to a camp more in my entire life. 12/10 for all on board https://t.co/wJZlpGFEbD,12,10,None,https://pbs.twimg.com/media/C2GBJADWIAQvcNb.jpg,3,school_bus,20598,6561,1.2,,2017,1,14
819952236453363712,"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
https://t.co/f5WMsx0a9K https://t.co/6lJz0DKZIb",13,10,Oliver,https://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg,1,American_Staffordshire_terrier,5531,1238,1.3,,2017,1,13
819924195358416896,Here we have a doggo who has messed up. He was hoping you wouldn't notice. 11/10 someone help him https://t.co/XdRNXNYD4E,11,10,None,https://pbs.twimg.com/ext_tw_video_thumb/819924138965999617/pu/img/6OIToyT9eLESHXLU.jpg,1,bathtub,13392,5094,1.1,,2017,1,13
819711362133872643,This is Howie. He just bloomed. 11/10 revolutionary af https://t.co/m5fYxrO3IU,11,10,Howie,https://pbs.twimg.com/media/C2AzHjQWQAApuhf.jpg,2,acorn_squash,13969,3254,1.1,,2017,1,13
819588359383371776,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy https://t.co/52cItP0vIO,13,10,Jazzy,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg,1,Cardigan,9980,2069,1.3,,2017,1,12
819347104292290561,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously https://t.co/8rUL99bX4W,12,10,Anna,https://pbs.twimg.com/media/C17n1nrWQAIErU3.jpg,3,Rottweiler,7504,1259,1.2,,2017,1,12
819227688460238848,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5LJT,12,10,Finn,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,1,Border_terrier,24008,7046,1.2,,2017,1,11
819015337530290176,RT @dog_rates: This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1,14,10,Bo,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,1,standard_poodle,0,38557,1.4,,2017,1,11
819015331746349057,RT @dog_rates: This is Sunny. She was also a very good First Doggo. 14/10 would also be an absolute honor to pet https://t.co/YOC1fHFCSb,14,10,Sunny,https://pbs.twimg.com/media/C12x-JTVIAAzdfl.jpg,4,prison,0,19815,1.4,,2017,1,11
819006400881917954,This is Sunny. She was also a very good First Doggo. 14/10 would also be an absolute honor to pet https://t.co/YOC1fHFCSb,14,10,Sunny,https://pbs.twimg.com/media/C12x-JTVIAAzdfl.jpg,4,prison,47020,19815,1.4,,2017,1,11
819004803107983360,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1,14,10,Bo,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,1,standard_poodle,90313,38557,1.4,,2017,1,11
818627210458333184,Meet Wafer. He represents every fiber of my being. 13/10 very good dog https://t.co/I7bkhxBxUG,13,10,Wafer,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg,1,Labrador_retriever,23257,7895,1.3,,2017,1,10
818614493328580609,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly https://t.co/FOF0hBDxP8,12,10,Bear,https://pbs.twimg.com/media/C1xNgraVIAA3EVb.jpg,4,Chihuahua,10242,2692,1.2,,2017,1,10
818588835076603904,RT @dog_rates: This is Chelsea. She forgot how to dog. 11/10 get it together pupper https://t.co/nBJ5RE4yHb,11,10,Chelsea,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,1,Norwegian_elkhound,0,6443,1.1,,2017,1,9
818536468981415936,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push https://t.co/6fSVcn9HAU,11,10,Tom,https://pbs.twimg.com/media/C1wGkYoVQAAuC_O.jpg,1,swing,11361,2595,1.1,,2017,1,9
818259473185828864,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 https://t.co/rnkvT2kvib,12,10,Florence,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,1,miniature_schnauzer,11466,2390,1.2,,2017,1,9
818145370475810820,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 https://t.co/JlPug12E5Z,11,10,Autumn,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,1,golden_retriever,12772,2704,1.1,,2017,1,8
817827839487737858,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https://t.co/q2BgNIi3OA,13,10,Buddy,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg,1,cocker_spaniel,53869,28419,1.3,,2017,1,7
817777686764523521,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) https://t.co/m7isZrOBX7",13,10,Dido,https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,1,curly-coated_retriever,11160,2826,1.3,,2017,1,7
817536400337801217,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time https://t.co/jQUdvtdYMu",12,10,Eugene,https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg,2,pug,12270,3126,1.2,,2017,1,7
817423860136083457,This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) https://t.co/btzf1zTDeQ,13,10,Ken,https://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg,1,ice_bear,35413,15527,1.3,,2017,1,6
817415592588222464,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2",11,10,Strudel,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,1,Doberman,5836,1005,1.1,,2017,1,6
817181837579653120,RT @dog_rates: Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k,13,10,None,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,1,Tibetan_mastiff,0,8891,1.3,,2017,1,6
817171292965273600,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy https://t.co/56uBP28eqw,13,10,Tebow,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,1,golden_retriever,9104,2121,1.3,,2017,1,6
817120970343411712,Name a more iconic quartet... I'll wait. 13/10 for all https://t.co/kCLgD8687T,13,10,None,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg,1,Saluki,12698,2733,1.3,,2017,1,5
817056546584727552,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 https://t.co/r6SLVN2VUH,11,10,Chloe,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,1,kelpie,8939,1721,1.1,,2017,1,5
816829038950027264,RT @dog_rates: This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af https://t.co/dgvTPZ9tgI,12,10,Betty,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg,1,dishwasher,0,4945,1.2,,2017,1,5
816816676327063552,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber https://t.co/dVVavqpeF9,12,10,Timber,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,1,malamute,10444,2146,1.2,,2017,1,5
816697700272001025,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well https://t.co/WFt82XLyEF,12,10,Binky,https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg,1,Chihuahua,10200,2299,1.2,,2017,1,4
816450570814898180,Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John https://t.co/LIhmM7i70k,13,10,Moose,https://pbs.twimg.com/media/C1SddosXUAQcVR1.jpg,1,web_site,31824,8513,1.3,,2017,1,4
816336735214911488,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet https://t.co/nuJxtmlLcY,11,10,Dudley,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,1,Labrador_retriever,8961,2046,1.1,,2017,1,3
816091915477250048,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well https://t.co/tlfuZ25IMi,12,10,Comet,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,3,Pomeranian,9298,2252,1.2,,2017,1,3
816014286006976512,RT @dog_rates: This is Larry. He has no self control. Tongue still nifty af tho 11/10 https://t.co/ghyT4Ubk1r,11,10,Larry,https://pbs.twimg.com/media/CiibOMzUYAA9Mxz.jpg,1,English_setter,0,5544,1.1,,2017,1,2
815990720817401858,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://t.co/r4W111FzAq https://t.co/fQpYuMKG3p",11,10,Jack,https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg,1,Chihuahua,5177,1083,1.1,,2017,1,2
815966073409433600,Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k,13,10,None,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,1,Tibetan_mastiff,23351,8891,1.3,,2017,1,2
815736392542261248,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday https://t.co/gd9UlLOCQ0,11,10,Akumi,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg,3,Border_collie,10262,2384,1.1,,2017,1,2
815639385530101762,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm https://t.co/bLZuOh9sKy,12,10,Titan,https://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg,1,German_shepherd,8573,1728,1.2,,2017,1,1
815390420867969024,Happy New Year from the squad! 13/10 for all https://t.co/9njRxyUd5L,13,10,None,https://pbs.twimg.com/media/C1DZQiTXgAUqgRI.jpg,1,restaurant,10804,3993,1.3,,2017,1,1
814986499976527872,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8,11,10,Cooper,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,1,dalmatian,7978,1350,1.1,,2016,12,31
814638523311648768,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop https://t.co/0LdNjoiNbv,12,10,Olivia,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,2,golden_retriever,11750,2846,1.2,,2016,12,30
814530161257443328,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well https://t.co/IOdgfnSE9G,12,10,Alf,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,1,miniature_poodle,9019,1949,1.2,,2016,12,29
814153002265309185,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning https://t.co/YIJo7X7K9J,12,10,Oshie,https://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg,1,golden_retriever,30036,9134,1.2,,2016,12,28
813944609378369540,RT @dog_rates: This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce https://t.co/aI7umZHIq7,11,10,Bruce,https://pbs.twimg.com/media/Cveg1-NXgAASaaT.jpg,1,Labrador_retriever,0,3352,1.1,,2016,12,28
813910438903693312,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf,11,10,Chubbs,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,1,Siberian_husky,9705,1966,1.1,,2016,12,28
813812741911748608,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg",14,10,Gary,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,1,French_bulldog,37981,14696,1.4,,2016,12,27
813800681631023104,This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1,12,10,Sky,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,1,malamute,8700,1850,1.2,,2016,12,27
813217897535406080,Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81,13,10,Atlas,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,1,Samoyed,19469,7675,1.3,,2016,12,26
813202720496779264,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 https://t.co/cD967DjnIn,11,10,None,https://pbs.twimg.com/media/C0kTjqIXgAAqpRi.jpg,1,cocker_spaniel,9608,1894,1.1,,2016,12,26
813187593374461952,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 https://t.co/rvSANEsQZJ,13,10,None,https://pbs.twimg.com/media/C0kFzOQUoAAt6yb.jpg,1,golden_retriever,20725,4601,1.3,,2016,12,26
813172488309972993,This is Eleanor. She winks like she knows many things that you don't. 12/10 https://t.co/bxGwkJa2kE,12,10,Eleanor,https://pbs.twimg.com/media/C0j4EESUsAABtMq.jpg,1,doormat,9708,2020,1.2,,2016,12,26
813157409116065792,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark https://t.co/hwhCbhCjnV,12,10,Layla,https://pbs.twimg.com/media/C0jqVVOXUAAGJ0G.jpg,2,Siamese_cat,8104,2328,1.2,,2016,12,25
813142292504645637,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 https://t.co/KK4XQK9SPi,13,10,None,https://pbs.twimg.com/media/C0jcmOKVQAAd0VR.jpg,3,beagle,8829,2497,1.3,,2016,12,25
813127251579564032,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup https://t.co/BzITyGw3JA,11,10,None,https://pbs.twimg.com/media/C0jO6aBWEAAM28r.jpg,1,Norwegian_elkhound,12375,3289,1.1,,2016,12,25
813112105746448384,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby https://t.co/zfdaGZlweq,12,10,Toby,https://pbs.twimg.com/media/C0jBJZVWQAA2_-X.jpg,1,dingo,10756,2891,1.2,,2016,12,25
813096984823349248,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,11,10,Rocky,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,1,Great_Dane,10983,3803,1.1,,2016,12,25
